cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,1.99E+08,3.76E+06,2222672,2222668,0,369550
100,1.93E+08,3.78E+06,2222969,2222969,0,350350
100,2.02E+08,3.61E+06,2225642,2225641,0,384300
100,1.86E+08,3.86E+06,2225889,2225889,0,332550
100,2.17E+08,3.65E+06,2226722,2226722,0,439650
100,1.75E+08,3.95E+06,2226881,2226881,0,289950
100,2.14E+08,3.72E+06,2227387,2227386,0,430550
100,1.99E+08,3.58E+06,2227614,2227613,0,372500
100,2.05E+08,3.75E+06,2227897,2227896,0,392150
100,2.15E+08,4.04E+06,2227932,2227932,0,430550
100,2.15E+08,4.50E+06,2228608,2228608,0,431000
100,2.17E+08,3.57E+06,2228765,2228766,0,439650
100,2.13E+08,3.91E+06,2228927,2228927,0,426450
100,2.07E+08,3.54E+06,2229191,2229188,0,400650
100,2.17E+08,3.60E+06,2229220,2229222,0,439650
100,2.13E+08,3.92E+06,2229348,2229348,0,426450
100,2.14E+08,3.60E+06,2230067,2230067,0,430550
100,2.15E+08,4.11E+06,2231172,2231172,0,430550
100,2.14E+08,3.88E+06,2231393,2231393,0,430550
100,2.02E+08,3.95E+06,2232113,2232112,0,384700
100,2.17E+08,3.55E+06,2233624,2233624,0,439750
100,2.16E+08,4.04E+06,2234024,2234025,0,437700
100,2.14E+08,3.58E+06,2234514,2234512,0,430550
100,2.17E+08,3.67E+06,2234988,2234988,0,439750
100,2.17E+08,3.75E+06,2235150,2235150,0,438200
100,2.15E+08,4.19E+06,2235521,2235521,0,431000
100,1.89E+08,3.73E+06,2237033,2237032,0,338350
100,2.14E+08,3.54E+06,2237099,2237097,0,430550
100,2.17E+08,3.95E+06,2237318,2237319,0,438200
100,2.07E+08,3.55E+06,2237449,2237442,0,400750
100,1.81E+08,3.74E+06,2237460,2237458,0,314150
100,2.07E+08,3.65E+06,2237549,2237549,0,399500
100,2.14E+08,3.61E+06,2237899,2237898,0,430550
100,2.14E+08,3.54E+06,2238450,2238459,0,430550
100,2.14E+08,3.54E+06,2238626,2238628,0,430550
100,2.17E+08,3.75E+06,2239176,2239177,0,438350
100,2.13E+08,4.49E+06,2239391,2239391,0,426450
100,2.15E+08,3.74E+06,2239583,2239583,0,430550
100,1.99E+08,3.58E+06,2239643,2239643,0,369550
100,1.99E+08,3.77E+06,2239763,2239764,0,369450
100,2.17E+08,3.56E+06,2239929,2239927,0,439650
100,2.16E+08,4.26E+06,2240357,2240356,0,437700
100,2.08E+08,3.77E+06,2240434,2240434,0,401650
100,2.11E+08,3.87E+06,2240454,2240454,0,419550
100,2.07E+08,3.86E+06,2240471,2240470,0,399500
100,2.08E+08,3.79E+06,2240540,2240540,0,401650
100,2.07E+08,3.54E+06,2240542,2240543,0,400750
100,1.96E+08,3.65E+06,2240593,2240593,0,359600
100,2.17E+08,3.63E+06,2241401,2241402,0,439650
100,1.98E+08,3.79E+06,2241409,2241409,0,367450
100,2.07E+08,3.56E+06,2241625,2241625,0,400650
100,2.17E+08,3.73E+06,2241667,2241667,0,438350
100,2.17E+08,3.59E+06,2241740,2241744,0,439750
100,2.15E+08,3.83E+06,2241844,2241844,0,431200
100,2.05E+08,4.28E+06,2241979,2241979,0,396450
100,2.15E+08,3.75E+06,2242014,2242014,0,431200
100,1.97E+08,3.65E+06,2242147,2242149,0,365700
100,2.15E+08,3.73E+06,2242207,2242207,0,433550
100,2.14E+08,3.69E+06,2242231,2242231,0,430550
100,2.07E+08,4.21E+06,2242252,2242252,0,400750
100,2.14E+08,3.57E+06,2242352,2242352,0,430550
100,1.99E+08,3.64E+06,2242621,2242621,0,372500
100,2.17E+08,3.64E+06,2242629,2242629,0,439750
100,2.17E+08,3.69E+06,2242673,2242673,0,439650
100,2.14E+08,3.55E+06,2242716,2242716,0,430550
100,2.15E+08,4.18E+06,2242830,2242830,0,430550
100,1.98E+08,3.60E+06,2242858,2242856,0,367450
100,2.03E+08,4.05E+06,2242891,2242891,0,387100
100,2.15E+08,3.88E+06,2243006,2243006,0,431200
100,2.17E+08,3.57E+06,2243016,2243017,0,439650
100,2.08E+08,4.33E+06,2243055,2243055,0,401650
100,2.17E+08,3.55E+06,2243115,2243115,0,438200
100,1.99E+08,3.72E+06,2243140,2243140,0,371700
100,2.06E+08,4.01E+06,2243259,2243259,0,396450
100,2.07E+08,3.54E+06,2243277,2243274,0,400750
100,1.96E+08,3.87E+06,2243311,2243311,0,362200
100,2.05E+08,3.77E+06,2243417,2243417,0,392350
100,2.02E+08,3.55E+06,2243447,2243447,0,384700
100,2.00E+08,3.92E+06,2243464,2243464,0,377900
100,2.07E+08,3.57E+06,2243506,2243508,0,399500
100,2.13E+08,4.59E+06,2243515,2243515,0,426450
100,2.17E+08,3.59E+06,2243634,2243630,0,439650
100,2.16E+08,3.82E+06,2243700,2243701,0,437700
100,2.17E+08,3.57E+06,2243716,2243712,0,439650
100,2.15E+08,3.95E+06,2243757,2243757,0,433550
100,2.14E+08,3.65E+06,2243770,2243770,0,430550
100,2.17E+08,3.98E+06,2244000,2244000,0,438350
100,2.17E+08,3.55E+06,2244069,2244069,0,439750
100,2.17E+08,3.77E+06,2244118,2244118,0,438200
