cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,3.38E+08,7.08E+06,1924173,1924173,0,630200
100,3.38E+08,7.08E+06,1929962,1929962,0,586850
100,3.38E+08,7.08E+06,1938966,1938966,0,603700
100,3.38E+08,7.08E+06,1939614,1939614,0,639100
100,3.38E+08,7.08E+06,1940766,1940768,0,640500
100,3.38E+08,7.08E+06,1947699,1947698,0,616500
100,3.38E+08,7.08E+06,1948681,1948681,0,586850
100,3.38E+08,7.08E+06,1949048,1949047,0,616850
100,3.38E+08,7.08E+06,1951068,1951062,0,617950
100,3.38E+08,7.08E+06,1956155,1956155,0,630200
100,3.38E+08,7.08E+06,1959269,1959270,0,620150
100,3.38E+08,7.08E+06,1968510,1968510,0,586850
100,3.38E+08,7.08E+06,1968724,1968724,0,617150
100,3.38E+08,7.08E+06,1976414,1976412,0,610900
100,3.38E+08,7.08E+06,1981543,1981543,0,610000
100,3.38E+08,7.08E+06,1984314,1984314,0,617150
100,3.38E+08,7.08E+06,1985654,1985654,0,617950
100,3.38E+08,7.08E+06,1991479,1991475,0,608100
100,3.38E+08,7.08E+06,1996631,1996631,0,617150
100,3.30E+08,7.10E+06,1998391,1998389,0,553200
100,3.38E+08,7.08E+06,2000908,2000908,0,630200
100,3.38E+08,7.08E+06,2004937,2004937,0,586150
100,3.38E+08,7.08E+06,2005276,2005276,0,630200
100,3.38E+08,7.08E+06,2052469,2052469,0,639100
100,2.47E+08,5.79E+06,2057166,2057166,0,283600
100,3.38E+08,7.08E+06,2060302,2060304,0,630200
100,3.31E+08,7.24E+06,2069751,2069751,0,557950
100,3.38E+08,7.08E+06,2074739,2074744,0,630100
100,3.38E+08,7.08E+06,2090595,2090595,0,630100
100,3.38E+08,7.08E+06,2095060,2095060,0,619250
100,2.44E+08,5.76E+06,2102926,2102923,0,264400
100,3.38E+08,7.08E+06,2113270,2113270,0,586850
100,2.41E+08,5.00E+06,2133240,2133240,0,256400
100,2.44E+08,5.28E+06,2137808,2137810,413,263500
100,3.32E+08,7.10E+06,2141529,2141529,0,562000
100,3.38E+08,7.08E+06,2151676,2151675,0,642650
100,3.38E+08,7.08E+06,2164031,2164031,0,594100
100,3.38E+08,7.08E+06,2177362,2177362,0,609950
100,3.38E+08,7.08E+06,2185256,2185256,0,617150
100,3.38E+08,7.08E+06,2197481,2197481,0,630100
100,3.38E+08,7.08E+06,2205997,2205997,0,630200
100,3.38E+08,7.08E+06,2211977,2211978,0,610000
100,3.38E+08,7.08E+06,2218555,2218557,0,638150
100,3.38E+08,7.08E+06,2221196,2221196,0,617950
100,3.38E+08,7.08E+06,2226088,2226088,0,639100
100,3.38E+08,7.08E+06,2227195,2227195,0,638900
100,3.38E+08,7.08E+06,2229413,2229413,0,582500
100,3.38E+08,7.08E+06,2234412,2234412,0,640500
100,3.38E+08,7.08E+06,2240275,2240276,0,586850
100,3.38E+08,7.08E+06,2240800,2240800,0,617150
100,3.38E+08,7.08E+06,2251421,2251419,0,638900
100,3.38E+08,7.08E+06,2255105,2255104,0,613450
100,2.49E+08,6.12E+06,2258529,2258529,0,283600
100,2.43E+08,5.32E+06,2258572,2258573,0,263400
100,3.38E+08,7.08E+06,2269086,2269086,0,607350
100,2.49E+08,6.71E+06,2274232,2274232,0,286500
100,2.49E+08,6.52E+06,2276028,2276029,660,283600
100,3.38E+08,7.08E+06,2286842,2286842,0,594100
100,2.48E+08,6.07E+06,2291960,2291960,676,283600
100,3.34E+08,7.27E+06,2306515,2306514,0,566100
100,3.38E+08,7.08E+06,2310413,2310413,0,586850
100,2.48E+08,6.10E+06,2316217,2316217,0,283600
100,3.38E+08,7.08E+06,2319442,2319442,0,630100
100,3.38E+08,7.08E+06,2345289,2345290,0,606400
100,3.38E+08,7.08E+06,2365003,2365004,0,638900
100,3.38E+08,7.08E+06,2371916,2371916,0,586850
